hospital_id,hospital_name,doctor_npi,doctor_full_name,department,specialty
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1164296943,Dr. LEKEYA AIKENS,General/Other,Case Manager/Care Coordinator
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1396707105,Dr. RAMI AKHRASS,Surgery,Thoracic Surgery (Cardiothoracic Vascular Surgery)
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1235192311,Dr. FEYROUZ AL-ASHKAR,Internal Medicine,"Internal Medicine, Rheumatology"
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1386607109,Dr. DANIEL ALAM,"Ear, Nose & Throat (ENT)",Otolaryngology
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1912090200,Dr. MARY ALBERINO,General/Other,"Dietitian, Registered"
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1841255858,Dr. SUSAN ALBERS-BOWLING,General/Other,Psychologist
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1508985037,Dr. NANCY ALBERT,General/Other,Clinical Nurse Specialist
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1376715060,Dr. KATHLEEN ALCORN,General/Other,Social Worker
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1558324525,Dr. BENIGNO ALDANA,Anesthesiology,Anesthesiology
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1700059912,Dr. KENNETH ALEXANDER,General/Other,Counselor
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1689180051,Dr. EMILY ALEXEEV,General/Other,"Nurse Practitioner, Acute Care"
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1508804915,Dr. ANDREJ ALFIREVIC,Anesthesiology,Anesthesiology
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1689637753,Dr. ADIL ALHADDAD,Anesthesiology,Anesthesiology
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1245293216,Dr. SAWSON ALHADDAD,Anesthesiology,Anesthesiology
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1821101981,Dr. MIR ALI,Internal Medicine,"Internal Medicine, Hematology & Oncology"
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1730749367,Dr. RA'SHEEN ALI,General/Other,Case Manager/Care Coordinator
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1063839199,Dr. MONICA ALIOA,General/Other,Social Worker
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1144231507,Dr. SAWSAN ALKASS,Urology,Urology
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1962515171,Dr. DANIEL ALLAN,Family Medicine,Family Medicine
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1124131214,Dr. RAGHAVENDRA ALLAREDDY,Internal Medicine,"Internal Medicine, Cardiovascular Disease"
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1568977718,Dr. CHRISTOPHER ALLEN,General/Other,Social Worker
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1477200483,Dr. TERRELL ALLEN,General/Other,Case Manager/Care Coordinator
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1689728008,Dr. LISA ALLEY,General/Other,Nurse Practitioner
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1457879405,Dr. MARCUS ALOMAR,General/Other,Physical Therapist
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1639714637,Dr. RACHAEL ALTMAN,Pediatrics,"Registered Nurse, Pediatrics"
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1861183501,Dr. JOSEPH ALTO,General/Other,Counselor
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1942760343,Dr. CESAR ALVARADO,Radiology,"Radiology, Diagnostic Radiology"
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1154429512,Dr. DIANE ANDERSON,General/Other,"Nurse Anesthetist, Certified Registered"
1477311959,UNITED WOUND & VASCULAR INSTITUTE OHIO PLLC,1275611915,Dr. ERIC ANDERSON,Emergency Medicine,Emergency Medicine
1992725766,CLINICAL COLLEAGUES INC,1841528775,Dr. MASROOR ABRO,Internal Medicine,"Internal Medicine, Cardiovascular Disease"
1992725766,CLINICAL COLLEAGUES INC,1457486961,Dr. ELIZABETH ADAMS,General/Other,Psychologist
1992725766,CLINICAL COLLEAGUES INC,1487881520,Dr. MADISON ADAMS,General/Other,Massage Therapist
1992725766,CLINICAL COLLEAGUES INC,1912988940,Dr. REBECCA ADAMS,Family Medicine,Family Medicine
1992725766,CLINICAL COLLEAGUES INC,1184605271,Dr. ROBERT ADAMS,Family Medicine,Family Medicine
1992725766,CLINICAL COLLEAGUES INC,1003275504,Dr. JENNA AHLERS,General/Other,"Speech-Language Pathologist,  "
1992725766,CLINICAL COLLEAGUES INC,1073748257,Dr. JABER ALANZI,Surgery,Surgery
1992725766,CLINICAL COLLEAGUES INC,1639913858,Dr. REBEKAH ALTMAN,General/Other,Nurse Practitioner
1992725766,CLINICAL COLLEAGUES INC,1831152859,Dr. PAUL ANIKE,Internal Medicine,"Internal Medicine, Cardiovascular Disease"
1992725766,CLINICAL COLLEAGUES INC,1457314478,Dr. MEHRAN ARABPOUR,Internal Medicine,"Internal Medicine, Cardiovascular Disease"
1992725766,CLINICAL COLLEAGUES INC,1881435063,Dr. MARIA BAGLEY,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1780704445,Dr. DEAN BAILEY,Family Medicine,Family Medicine
1992725766,CLINICAL COLLEAGUES INC,1710685748,Dr. ABIGAIL BALDWIN,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1588326763,Dr. KATIE BALL,General/Other,Social Worker
1992725766,CLINICAL COLLEAGUES INC,1962920066,Dr. STACIE BALL,General/Other,Social Worker
1992725766,CLINICAL COLLEAGUES INC,1679357834,Dr. MOLLY BALTZELL,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1245040005,Dr. AMANDA BARNES,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1023899218,Dr. JASON BARNES,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1962804427,Dr. STACIA BARNHART,General/Other,Registered Nurse
1992725766,CLINICAL COLLEAGUES INC,1538865217,Dr. AMY BARTEL,General/Other,Social Worker
1992725766,CLINICAL COLLEAGUES INC,1750947461,Dr. KRISTY BARTZ,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1629031653,Dr. VENKAT BATTULA,Internal Medicine,"Internal Medicine, Cardiovascular Disease"
1992725766,CLINICAL COLLEAGUES INC,1255906715,Dr. AMY BAYLIFF,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1265221659,Dr. MATTHEW BENNER,General/Other,Homemaker
1992725766,CLINICAL COLLEAGUES INC,1124723945,Dr. ANDREW BEOUGHER,General/Other,"Nurse Practitioner, Acute Care"
1992725766,CLINICAL COLLEAGUES INC,1467571711,Dr. JAMES BERRY,Emergency Medicine,Emergency Medicine
1992725766,CLINICAL COLLEAGUES INC,1962382028,Dr. MACKENZIE BICKETT,General/Other,"Speech-Language Pathologist,  "
1992725766,CLINICAL COLLEAGUES INC,1356312888,Dr. MARK BIDLACK,General/Other,Optometrist
1992725766,CLINICAL COLLEAGUES INC,1215407879,Dr. BETH BILLIPS,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1326669672,Dr. COURTNEY BLAIR,General/Other,Social Worker
1992725766,CLINICAL COLLEAGUES INC,1174170302,Dr. MARCUS BOATMAN,General/Other,"Social Worker, Clinical"
1992725766,CLINICAL COLLEAGUES INC,1487046405,Dr. JAYME BOHYER,General/Other,Pharmacist
1992725766,CLINICAL COLLEAGUES INC,1437934098,Dr. CLARISSA BOLENBAUGH,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1497492045,Dr. ABIGAIL BONIFAS,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1770244295,Dr. ELIZABETH BONIFAS,General/Other,Registered Nurse
1992725766,CLINICAL COLLEAGUES INC,1548738933,Dr. TAYLAR BOROFF,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1164637104,Dr. ADAM BOWDEN,General/Other,Physical Therapist
1992725766,CLINICAL COLLEAGUES INC,1720764418,Dr. FRANKLIN BOWEN,General/Other,"Counselor, Professional"
1992725766,CLINICAL COLLEAGUES INC,1336788892,Dr. MEGAN BOWMAN,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1255810388,Dr. DAMION BOYD,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1386169860,Dr. ERICA BOYD,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1194351973,Dr. COBEY BRAU,General/Other,Occupational Therapist
1992725766,CLINICAL COLLEAGUES INC,1629678750,Dr. TED BRENNEMAN,General/Other,Pharmacist
1992725766,CLINICAL COLLEAGUES INC,1790039196,Dr. KELSEY BROKAMP,General/Other,"Nurse Practitioner, Adult Health"
1992725766,CLINICAL COLLEAGUES INC,1053877431,Dr. MADALYN BROOKS,General/Other,Case Manager/Care Coordinator
1992725766,CLINICAL COLLEAGUES INC,1609671098,Dr. AARON BROUGHT,General/Other,Homemaker
1992725766,CLINICAL COLLEAGUES INC,1811686124,Dr. EDITH BROWN,General/Other,"Registered Nurse, Home Health"
1992725766,CLINICAL COLLEAGUES INC,1639170509,Dr. PATRICK BRUNO,Obstetrics & Gynecology,Obstetrics & Gynecology
1992725766,CLINICAL COLLEAGUES INC,1851625321,Dr. SHELIA BUCKNER,General/Other,Nurse's Aide
1992725766,CLINICAL COLLEAGUES INC,1992514251,Dr. HALIE BUGGERT,General/Other,Case Manager/Care Coordinator
1659709160,OHRH LLC,1760373484,Dr. RIYAN AADAN,General/Other,Behavior Technician
1659709160,OHRH LLC,1386053601,Dr. ROBIN AAGENAS,General/Other,"Psychologist, School"
1659709160,OHRH LLC,1063623346,Dr. JOSHUA AALBERG,Radiology,"Radiology, Diagnostic Radiology"
1659709160,OHRH LLC,1003267535,Dr. TYLER AARINGTON,General/Other,Home Health Aide
1659709160,OHRH LLC,1356062848,Dr. TAWONA AARON,General/Other,Case Manager/Care Coordinator
1659709160,OHRH LLC,1427873777,Dr. ABDIWAHAB AAWOW,General/Other,Case Manager/Care Coordinator
1659709160,OHRH LLC,1962996496,Dr. EMAD ABABNEH,Pathology,"Pathology, Anatomic Pathology & Clinical Pathology"
1659709160,OHRH LLC,1134602964,Dr. ELIZABETH ABABOVIC,General/Other,"Nurse Practitioner, Acute Care"
1659709160,OHRH LLC,1750461778,Dr. FAROUK ABADIR,Anesthesiology,Anesthesiology
1659709160,OHRH LLC,1285443192,Dr. BERENGIE ABAH,General/Other,Assistant Behavior Analyst
1659709160,OHRH LLC,1407619810,Dr. KODJO ABALO,General/Other,"Community Based Residential Treatment Facility, Intellectual and/or Developmental Disabilities"
1659709160,OHRH LLC,1912620931,Dr. MICHELE ABANG,General/Other,Home Health Aide
1659709160,OHRH LLC,1104455435,Dr. TYLER ABARCA,General/Other,Student in an Organized Health Care Education/Training Program
1659709160,OHRH LLC,1144883596,Dr. KENDALL ABBAS,Pediatrics,Pediatrics
1659709160,OHRH LLC,1851050827,Dr. RIHAB ABBAS,Emergency Medicine,Non-emergency Medical Transport (VAN)
1659709160,OHRH LLC,1962131102,Dr. SAFAA ABBAS,General/Other,Case Manager/Care Coordinator
1659709160,OHRH LLC,1942610936,Dr. SYED ABBAS,General/Other,Home Health
1659709160,OHRH LLC,1922600824,Dr. JACQUELINE ABBINGTON,General/Other,"Assisted Living Facility, Assisted Living, Mental Illness"
1659709160,OHRH LLC,1376295493,Dr. ASHLEY ABBOTT,General/Other,"Counselor, Mental Health"
1659709160,OHRH LLC,1841591757,Dr. BRIAN ABBOTT,Emergency Medicine,Emergency Medicine
1659709160,OHRH LLC,1477945889,Dr. COLLIN ABBOTT,Pediatrics,Pediatrics
1659709160,OHRH LLC,1902677404,Dr. EMMA ABBOTT,General/Other,Social Worker
1659709160,OHRH LLC,1861965535,Dr. EVAN ABBOTT,General/Other,Student in an Organized Health Care Education/Training Program
1659709160,OHRH LLC,1245363928,Dr. KELLIE ABBOTT,Pediatrics,"Occupational Therapist, Pediatrics"
1659709160,OHRH LLC,1164073797,Dr. LAMICHELLE ABBOTT,General/Other,Registered Nurse
1659709160,OHRH LLC,1306958830,Dr. MARY ABBOTT,General/Other,Behavior Analyst
1659709160,OHRH LLC,1134366990,Dr. ANTHONY ABBRUZZESE,Orthopedic Surgery,"Chiropractor, Orthopedic"
1659709160,OHRH LLC,1548228018,Dr. KRISTIN ABBRUZZI,General/Other,Physician Assistant
1659709160,OHRH LLC,1043799117,Dr. SHADIYA ABDALA,Emergency Medicine,Non-emergency Medical Transport (VAN)
1659709160,OHRH LLC,1003473935,Dr. ABBAS ABDALLA,General/Other,Pharmacist
1659709160,OHRH LLC,1659095099,Dr. HANA ABDALLA,General/Other,"Counselor, Mental Health"
1659709160,OHRH LLC,1912577651,Dr. JOELLE ABDALLAH,Pediatrics,Pediatrics
1659709160,OHRH LLC,1891645768,Dr. LATIFATU ABDALLAH,General/Other,Registered Nurse
1659709160,OHRH LLC,1598926529,Dr. SAAID ABDEL-GHANI,Internal Medicine,Internal Medicine
1659709160,OHRH LLC,1013552231,Dr. SALMA ABDEL-LATIF,General/Other,"Social Worker, Clinical"
1659709160,OHRH LLC,1801230446,Dr. MOHAMED ABDEL-RAHMAN,General/Other,"Medical Genetics, Clinical Genetics (M.D.)"
1659709160,OHRH LLC,1730532490,Dr. EMAN ABDELGHANI,Hematology,"Pediatrics, Pediatric Hematology-Oncology"
1659709160,OHRH LLC,1386506574,Dr. NOUR ABDELRAHMAN,General/Other,Case Manager/Care Coordinator
1659709160,OHRH LLC,1932550175,Dr. MAHMOUD ABDELWAHAB,Obstetrics & Gynecology,Obstetrics & Gynecology
1659709160,OHRH LLC,1770333809,Dr. ABDIRASHID ABDI,General/Other,Student in an Organized Health Care Education/Training Program
1659709160,OHRH LLC,1982390837,Dr. ABDULLAHI ABDI,General/Other,Behavior Technician
1659709160,OHRH LLC,1023467933,Dr. AHMED ABDI,General/Other,Community Health Worker
1659709160,OHRH LLC,1083130405,Dr. AYAN ABDI,Emergency Medicine,Non-emergency Medical Transport (VAN)
1659709160,OHRH LLC,1609654003,Dr. BAHJA ABDI,General/Other,Behavior Technician
1659709160,OHRH LLC,1689421810,Dr. DAHABO ABDI,General/Other,Home Health Aide
1659709160,OHRH LLC,1184487639,Dr. HAWA ABDI,General/Other,Home Health Aide
1659709160,OHRH LLC,1992405047,Dr. HIBO ABDI,General/Other,Nurse Practitioner
1659709160,OHRH LLC,1508657651,Dr. MAHAWA ABDI,General/Other,Case Manager/Care Coordinator
1659709160,OHRH LLC,1952161705,Dr. MARIAM ABDI,General/Other,Case Manager/Care Coordinator
1659709160,OHRH LLC,1467156190,Dr. SAIDA ABDI,General/Other,Registered Nurse
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1891317947,Dr. HASSAN-JAMES ABBAS,Surgery,Surgery
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1134783442,Dr. AARON ABBOTT,General/Other,Case Manager/Care Coordinator
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1053272336,Dr. SULAFA ABDALLAH,General/Other,Pharmacist
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1194981365,Dr. AHMAD ABDELWAHED,Internal Medicine,"Internal Medicine, Pulmonary Disease"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1861620601,Dr. ASIF ABDULLAH,General/Other,
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1174744759,Dr. ELI ABRAMSON,Internal Medicine,Internal Medicine
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1811661077,Dr. ZOHDI ABUSHABAN,General/Other,Pharmacist
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1407375090,Dr. KEYANA ACHEAMPONG,General/Other,Social Worker
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1356757611,Dr. JAAFAR ACHKAR,General Practice,"Dentist, General Practice"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1114231297,Dr. MOHAMAD ADAM,Internal Medicine,Internal Medicine
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1013210459,Dr. OLUFUNSHO ADAMOLEKUN,Surgery,Surgery
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1689058067,Dr. SARAH ADELSPERGER,General/Other,"Genetic Counselor, MS"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1619072659,Dr. KENNETH ADLER,Psychiatry,"Psychiatry & Neurology, Psychiatry"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1508583287,Dr. MOUSTAFA AFIFI,General/Other,Pharmacist
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1407526486,Dr. SHARIN AFIFI,General/Other,Pharmacist
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1841560901,Dr. RAMKUMAR AGRAWAL,Internal Medicine,"Internal Medicine, Nephrology"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1760647507,Dr. ANDRE AGUILLON,Internal Medicine,Internal Medicine
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1114389210,Dr. MERAJUDDIN AHMED,General/Other,Student in an Organized Health Care Education/Training Program
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1972725083,Dr. SAMEER AHMED,Internal Medicine,Internal Medicine
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1952891335,Dr. AMNA AL TKRIT,Internal Medicine,Internal Medicine
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1336426071,Dr. AARON AL-SORGHALI,General/Other,Physical Therapist
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1659631638,Dr. ZUBIA ALAM,Internal Medicine,"Internal Medicine, Nephrology"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1184854747,Dr. TARIK ALHMOUD,Internal Medicine,Internal Medicine
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1922094960,Dr. IMRAN ALI,Psychiatry,"Psychiatry & Neurology, Epilepsy"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1477250942,Dr. SCOTT ALLEGRINI,General/Other,"Technician/Technologist, Optician"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1225537871,Dr. STEPHANIE ALLISON,General/Other,"Nurse Practitioner, Family"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1609001403,Dr. SAMEH ALMADANI,Internal Medicine,"Internal Medicine, Hematology & Oncology"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1124626965,Dr. MAHER ALMASRI,General/Other,Pharmacist
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1962051151,Dr. SHAIRENE ALO,General/Other,"Speech-Language Pathologist,  "
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1144673260,Dr. AHMAD ALRATROOT,Internal Medicine,"Internal Medicine, Pulmonary Disease"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1205561693,Dr. SARA ALSHAHD,General/Other,Home Health Aide
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1770462590,Dr. ABDULRAHEEM ALSHARIF,General/Other,Pharmacist
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1487061768,Dr. MOHAMMAD ALSHOHA,Internal Medicine,Internal Medicine
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1598923286,Dr. NICOLE AMADIO,General/Other,"Nurse Practitioner, Family"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1144758665,Dr. AMALA AMBATI,General/Other,Student in an Organized Health Care Education/Training Program
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1396278586,Dr. JENNIFER AMSDELL,Psychiatry,"Psychiatry & Neurology, Neurology"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1114999380,Dr. THOMAS ANDERSEN,Anesthesiology,Anesthesiology
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1356908552,Dr. JOHN ANDERSON,Pediatrics,"Pediatrics, Sports Medicine"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1013058254,Dr. MICHAEL ANDERSON,Psychiatry,"Psychiatry & Neurology, Psychiatry"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1861671992,Dr. NANCY ANDERSON,General/Other,"Social Worker, Clinical"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1225700289,Dr. RACHEL ANDERSON,General/Other,Counselor
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1396303400,Dr. WHITNEY ANDERSON,General/Other,"Occupational Therapy Assistant, Low Vision"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1447364773,Dr. THOMAS ANDRESHAK,Surgery,Orthopaedic Surgery
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1326570755,Dr. CAROL ANGEL,Surgery,Surgery
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1841668449,Dr. CHRISTOPHER ANTALEK,General/Other,"Technician, Other"
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1720646177,Dr. SCOTT ANTEAU,Emergency Medicine,Emergency Medicine
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1013799543,Dr. MARY ANTYPAS,General/Other,Pharmacist
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1770139768,Dr. NESREEN AOUTHMANY,General/Other,Dentist
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1407010101,Dr. MICHELLE ARISS,Ophthalmology,Ophthalmology
1053653253,"REGENCY HOSPITAL OF TOLEDO, LLC",1457491219,Dr. NANCY ARQUETTE,Obstetrics & Gynecology,Obstetrics & Gynecology
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1942902853,Dr. HUMZA AAMIR-KHAN,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1598210288,Dr. DA'VON AARON,General/Other,"Specialist/Technologist, Athletic Trainer"
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1891176582,Dr. KSENIA AARON,"Ear, Nose & Throat (ENT)",Otolaryngology
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1346116233,Dr. NEICYA AARONS,General/Other,Home Health
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1538962022,Dr. HAZIM ABABNEH,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1528563541,Dr. EVI ABADA,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1265967582,Dr. BRYAN ABADIE,Internal Medicine,"Internal Medicine, Cardiovascular Disease"
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1740303833,Dr. ROBERT ABANG,General/Other,Licensed Practical Nurse
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1336179647,Dr. TEAH ABASHIDZE,Internal Medicine,Internal Medicine
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1205096609,Dr. MOHAMED ABAZEED,General/Other,
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1396171070,Dr. HASHIM ABBAS,Internal Medicine,Internal Medicine
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1326622101,Dr. KANIZA ZAHRA ABBAS,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1508937491,Dr. MAHER ABBAS,Surgery,Colon & Rectal Surgery
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1861632994,Dr. MUJJAHID ABBAS,Surgery,Surgery
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1790756179,Dr. UME ABBAS,Internal Medicine,"Internal Medicine, Infectious Disease"
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1710737614,Dr. ALEENA ABBASI,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1346730603,Dr. MOHAMMAD ABBASI,Internal Medicine,"Internal Medicine, Cardiovascular Disease"
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1023053980,Dr. HASSAN ABBASS,"Ear, Nose & Throat (ENT)",Otolaryngology
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1730130089,Dr. JULIA ABBASS,Radiology,"Radiology, Diagnostic Radiology"
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1730508052,Dr. MOHAMMAD ALI ABBASS,Surgery,Surgery
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1366249815,Dr. NADIA ABBASS,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1366872574,Dr. MAHMOUD ABBASSY,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1417645144,Dr. CASSANDRA ABBATEMARCO,General/Other,"Nurse Practitioner, Psych/Mental Health"
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1568857803,Dr. JUSTIN ABBATEMARCO,Psychiatry,"Psychiatry & Neurology, Neurology"
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1093442303,Dr. ABDALLAH ABBOUD,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1952860850,Dr. ANDREW ABBOUD,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1174901508,Dr. CHRISTINE ABBOUD,Anesthesiology,Anesthesiology
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1720318355,Dr. HESHAM ABBOUD,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1023696150,Dr. RAYAN ABBOUD,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1477845311,Dr. SALIM-TAMUZ ABBOUD,General/Other,Student in an Organized Health Care Education/Training Program
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1245295559,Dr. WALID ABBOUD,Internal Medicine,Internal Medicine
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1801137658,Dr. CHRISTINE ABBUHL,General/Other,"Psychologist, Clinical Child & Adolescent"
1104289396,"SELECT SPECIALTY HOSPITAL - CLEVELAND, LLC",1003392473,Dr. RANDA ABD ALGAYOUM,Internal Medicine,"Internal Medicine, Nephrology"
